HTNO,SUBCODE,EM
159Y1A0254,1514401,39
159Y1A0255,1514401,31
159Y1A0256,1514401,17
159Y1A0257,1514401,15
159Y1A0258,1514401,27
159Y1A0259,1514401,27
159Y1A0260,1514401,31
159Y1A0261,1514401,-1
159Y1A0262,1514401,25
159Y1A0263,1514401,37
159Y1A0264,1514401,8
159Y1A0266,1514401,26
159Y1A0267,1514401,29
159Y1A0268,1514401,35
159Y1A0269,1514401,35
159Y1A0270,1514401,25
159Y1A0271,1514401,25
159Y1A0272,1514401,12
159Y1A0273,1514401,31
159Y1A0274,1514401,34
159Y1A0275,1514401,13
159Y1A0276,1514401,37
159Y1A0277,1514401,33
159Y1A0278,1514401,15
159Y1A0279,1514401,10
159Y1A0280,1514401,8
159Y1A0281,1514401,25
159Y1A0282,1514401,27
159Y1A0283,1514401,25
159Y1A0284,1514401,9
159Y1A0285,1514401,10
159Y1A0286,1514401,25
159Y1A0287,1514401,28
159Y1A0288,1514401,43
159Y1A0289,1514401,41
159Y1A0290,1514401,47
159Y1A0291,1514401,45
159Y1A0292,1514401,35
159Y1A0293,1514401,35
159Y1A0294,1514401,30
159Y1A0295,1514401,15
159Y1A0296,1514401,49
159Y1A0297,1514401,29
159Y1A0298,1514401,27
159Y1A0299,1514401,36
159Y1A02A0,1514401,37
159Y1A02A1,1514401,25
159Y1A02A2,1514401,26
159Y1A02A3,1514401,25
169Y5A0201,1514401,36
169Y5A0202,1514401,38
169Y5A0203,1514401,36
169Y5A0204,1514401,45
169Y5A0205,1514401,43
169Y5A0206,1514401,30
169Y5A0207,1514401,37
169Y5A0208,1514401,49
169Y5A0209,1514401,25
169Y5A0210,1514401,26
169Y5A0211,1514401,26
169Y5A0212,1514401,37
169Y5A0213,1514401,39
169Y5A0214,1514401,37
169Y5A0215,1514401,29
169Y5A0216,1514401,25
169Y5A0217,1514401,17
169Y5A0218,1514401,33
169Y5A0219,1514401,25
169Y5A0221,1514401,40
169Y5A0222,1514401,34
169Y5A0223,1514401,25
169Y5A0224,1514401,29
169Y5A0225,1514401,25
169Y5A0226,1514401,32
169Y5A0227,1514401,30
169Y5A0228,1514401,25
169Y5A0229,1514401,25
169Y5A0230,1514401,26
149Y1A0208,1502403,25
159Y1A0201,1502403,34
159Y1A0202,1502403,51
159Y1A0203,1502403,34
159Y1A0204,1502403,44
159Y1A0205,1502403,40
159Y1A0206,1502403,38
159Y1A0207,1502403,49
159Y1A0208,1502403,34
159Y1A0209,1502403,30
159Y1A0210,1502403,49
159Y1A0211,1502403,51
159Y1A0212,1502403,40
159Y1A0213,1502403,42
159Y1A0214,1502403,50
159Y1A0215,1502403,41
159Y1A0216,1502403,39
159Y1A0217,1502403,40
159Y1A0218,1502403,37
159Y1A0220,1502403,50
159Y1A0221,1502403,51
159Y1A0222,1502403,54
159Y1A0223,1502403,58
159Y1A0224,1502403,54
159Y1A0225,1502403,47
159Y1A0226,1502403,48
159Y1A0227,1502403,43
159Y1A0228,1502403,45
159Y1A0229,1502403,45
159Y1A0230,1502403,36
159Y1A0231,1502403,45
159Y1A0232,1502403,49
159Y1A0233,1502403,46
159Y1A0234,1502403,4
159Y1A0235,1502403,41
159Y1A0236,1502403,36
159Y1A0237,1502403,36
159Y1A0238,1502403,41
159Y1A0239,1502403,42
159Y1A0240,1502403,43
159Y1A0242,1502403,34
159Y1A0243,1502403,49
159Y1A0244,1502403,55
159Y1A0245,1502403,31
159Y1A0246,1502403,44
159Y1A0247,1502403,60
159Y1A0248,1502403,40
159Y1A0249,1502403,36
159Y1A0250,1502403,47
159Y1A0251,1502403,32
159Y1A0252,1502403,47
159Y1A0253,1502403,50
159Y1A0254,1502403,52
159Y1A0255,1502403,46
159Y1A0256,1502403,16
159Y1A0257,1502403,29
159Y1A0258,1502403,38
159Y1A0259,1502403,38
159Y1A0260,1502403,49
159Y1A0261,1502403,25
159Y1A0262,1502403,37
159Y1A0263,1502403,54
159Y1A0264,1502403,29
159Y1A0266,1502403,43
159Y1A0267,1502403,38
159Y1A0268,1502403,52
159Y1A0269,1502403,48
159Y1A0270,1502403,40
159Y1A0271,1502403,43
159Y1A0272,1502403,36
159Y1A0273,1502403,45
159Y1A0274,1502403,52
159Y1A0275,1502403,39
159Y1A0276,1502403,52
159Y1A0277,1502403,49
159Y1A0278,1502403,53
159Y1A0279,1502403,34
159Y1A0280,1502403,40
159Y1A0281,1502403,41
159Y1A0282,1502403,50
159Y1A0283,1502403,39
159Y1A0284,1502403,37
159Y1A0285,1502403,36
159Y1A0286,1502403,35
159Y1A0287,1502403,50
159Y1A0288,1502403,48
159Y1A0289,1502403,39
159Y1A0290,1502403,47
159Y1A0291,1502403,47
159Y1A0292,1502403,32
159Y1A0293,1502403,55
159Y1A0294,1502403,28
159Y1A0295,1502403,13
159Y1A0296,1502403,51
159Y1A0297,1502403,30
159Y1A0298,1502403,48
159Y1A0299,1502403,49
159Y1A02A0,1502403,43
159Y1A02A1,1502403,34
159Y1A02A2,1502403,30
159Y1A02A3,1502403,47
169Y5A0201,1502403,42
169Y5A0202,1502403,47
169Y5A0203,1502403,48
169Y5A0204,1502403,54
169Y5A0205,1502403,48
169Y5A0206,1502403,41
169Y5A0207,1502403,56
169Y5A0208,1502403,49
169Y5A0209,1502403,45
169Y5A0210,1502403,51
169Y5A0211,1502403,48
169Y5A0212,1502403,47
169Y5A0213,1502403,49
169Y5A0214,1502403,51
169Y5A0215,1502403,49
169Y5A0216,1502403,34
169Y5A0217,1502403,45
169Y5A0218,1502403,45
169Y5A0219,1502403,39
169Y5A0221,1502403,54
169Y5A0222,1502403,45
169Y5A0223,1502403,45
169Y5A0224,1502403,50
169Y5A0225,1502403,39
169Y5A0226,1502403,50
169Y5A0227,1502403,45
169Y5A0228,1502403,44
169Y5A0229,1502403,44
169Y5A0230,1502403,46
149Y1A0208,1502404,14
159Y1A0201,1502404,38
159Y1A0202,1502404,45
159Y1A0203,1502404,10
159Y1A0204,1502404,48
159Y1A0205,1502404,46
159Y1A0206,1502404,41
159Y1A0207,1502404,34
159Y1A0208,1502404,33
159Y1A0209,1502404,25
159Y1A0210,1502404,38
159Y1A0211,1502404,36
159Y1A0212,1502404,25
159Y1A0213,1502404,25
159Y1A0214,1502404,32
159Y1A0215,1502404,28
159Y1A0216,1502404,25
159Y1A0217,1502404,10
159Y1A0218,1502404,33
159Y1A0220,1502404,7
159Y1A0221,1502404,37
159Y1A0222,1502404,41
159Y1A0223,1502404,35
159Y1A0224,1502404,47
159Y1A0225,1502404,41
159Y1A0226,1502404,34
159Y1A0227,1502404,26
159Y1A0228,1502404,16
159Y1A0229,1502404,28
159Y1A0230,1502404,3
159Y1A0231,1502404,25
159Y1A0232,1502404,29
159Y1A0233,1502404,25
159Y1A0234,1502404,1
159Y1A0235,1502404,25
159Y1A0236,1502404,11
159Y1A0237,1502404,10
159Y1A0238,1502404,25
159Y1A0239,1502404,27
159Y1A0240,1502404,25
159Y1A0242,1502404,15
159Y1A0243,1502404,26
159Y1A0244,1502404,56
159Y1A0245,1502404,11
159Y1A0246,1502404,36
159Y1A0247,1502404,44
159Y1A0248,1502404,28
159Y1A0249,1502404,25
159Y1A0250,1502404,36
159Y1A0251,1502404,25
159Y1A0252,1502404,40
159Y1A0253,1502404,62
159Y1A0254,1502404,47
159Y1A0255,1502404,28
159Y1A0256,1502404,0
159Y1A0257,1502404,8
159Y1A0258,1502404,25
159Y1A0259,1502404,25
159Y1A0260,1502404,40
159Y1A0261,1502404,3
159Y1A0262,1502404,39
159Y1A0263,1502404,39
159Y1A0264,1502404,1
159Y1A0266,1502404,30
159Y1A0267,1502404,15
159Y1A0268,1502404,51
159Y1A0269,1502404,52
159Y1A0270,1502404,26
159Y1A0271,1502404,32
159Y1A0272,1502404,36
159Y1A0273,1502404,51
159Y1A0274,1502404,46
159Y1A0275,1502404,12
159Y1A0276,1502404,42
159Y1A0277,1502404,44
159Y1A0278,1502404,36
159Y1A0279,1502404,25
159Y1A0280,1502404,12
159Y1A0281,1502404,42
159Y1A0282,1502404,52
159Y1A0283,1502404,34
159Y1A0284,1502404,25
159Y1A0285,1502404,14
159Y1A0286,1502404,25
159Y1A0287,1502404,47
159Y1A0288,1502404,41
159Y1A0289,1502404,47
159Y1A0290,1502404,58
159Y1A0291,1502404,44
159Y1A0292,1502404,28
159Y1A0293,1502404,46
159Y1A0294,1502404,25
159Y1A0295,1502404,30
159Y1A0296,1502404,51
159Y1A0297,1502404,26
159Y1A0298,1502404,33
159Y1A0299,1502404,38
159Y1A02A0,1502404,13
159Y1A02A1,1502404,0
159Y1A02A2,1502404,13
159Y1A02A3,1502404,29
169Y5A0201,1502404,40
169Y5A0202,1502404,36
169Y5A0203,1502404,42
169Y5A0204,1502404,48
169Y5A0205,1502404,32
169Y5A0206,1502404,27
169Y5A0207,1502404,42
169Y5A0208,1502404,43
169Y5A0209,1502404,34
169Y5A0210,1502404,28
169Y5A0211,1502404,27
169Y5A0212,1502404,27
169Y5A0213,1502404,47
169Y5A0214,1502404,35
169Y5A0215,1502404,42
169Y5A0216,1502404,32
169Y5A0217,1502404,30
169Y5A0218,1502404,26
169Y5A0219,1502404,12
169Y5A0221,1502404,49
169Y5A0222,1502404,30
169Y5A0223,1502404,34
169Y5A0224,1502404,28
169Y5A0225,1502404,31
169Y5A0226,1502404,52
169Y5A0227,1502404,30
169Y5A0228,1502404,25
169Y5A0229,1502404,25
169Y5A0230,1502404,33
149Y1A0208,1502405,25
159Y1A0201,1502405,55
159Y1A0202,1502405,40
159Y1A0203,1502405,12
159Y1A0204,1502405,34
159Y1A0205,1502405,34
159Y1A0206,1502405,36
159Y1A0207,1502405,35
159Y1A0208,1502405,29
159Y1A0209,1502405,7
159Y1A0210,1502405,34
159Y1A0211,1502405,32
159Y1A0212,1502405,33
159Y1A0213,1502405,26
159Y1A0214,1502405,17
159Y1A0215,1502405,20
159Y1A0216,1502405,29
159Y1A0217,1502405,28
159Y1A0218,1502405,18
159Y1A0220,1502405,17
159Y1A0221,1502405,35
159Y1A0222,1502405,37
159Y1A0223,1502405,41
159Y1A0224,1502405,55
159Y1A0225,1502405,52
159Y1A0226,1502405,46
159Y1A0227,1502405,35
159Y1A0228,1502405,42
159Y1A0229,1502405,35
159Y1A0230,1502405,9
159Y1A0231,1502405,31
159Y1A0232,1502405,31
159Y1A0233,1502405,28
159Y1A0234,1502405,2
159Y1A0235,1502405,36
159Y1A0236,1502405,27
159Y1A0237,1502405,25
159Y1A0238,1502405,33
159Y1A0239,1502405,33
159Y1A0240,1502405,34
159Y1A0242,1502405,28
159Y1A0243,1502405,36
159Y1A0244,1502405,37
159Y1A0245,1502405,25
159Y1A0246,1502405,28
159Y1A0247,1502405,52
159Y1A0248,1502405,45
159Y1A0249,1502405,32
159Y1A0250,1502405,34
159Y1A0251,1502405,35
159Y1A0252,1502405,47
159Y1A0253,1502405,52
159Y1A0254,1502405,63
159Y1A0255,1502405,46
159Y1A0256,1502405,11
159Y1A0257,1502405,25
159Y1A0258,1502405,36
159Y1A0259,1502405,32
159Y1A0260,1502405,44
159Y1A0261,1502405,2
159Y1A0262,1502405,46
159Y1A0263,1502405,46
159Y1A0264,1502405,12
159Y1A0266,1502405,27
159Y1A0267,1502405,33
159Y1A0268,1502405,33
159Y1A0269,1502405,36
159Y1A0270,1502405,16
159Y1A0271,1502405,28
159Y1A0272,1502405,25
159Y1A0273,1502405,31
159Y1A0274,1502405,37
159Y1A0275,1502405,11
159Y1A0276,1502405,42
159Y1A0277,1502405,38
159Y1A0278,1502405,26
159Y1A0279,1502405,12
159Y1A0280,1502405,2
159Y1A0281,1502405,26
159Y1A0282,1502405,19
159Y1A0283,1502405,26
159Y1A0284,1502405,19
159Y1A0285,1502405,16
159Y1A0286,1502405,25
159Y1A0287,1502405,40
159Y1A0288,1502405,33
159Y1A0289,1502405,48
159Y1A0290,1502405,50
159Y1A0291,1502405,44
159Y1A0292,1502405,26
159Y1A0293,1502405,46
159Y1A0294,1502405,25
159Y1A0295,1502405,4
159Y1A0296,1502405,48
159Y1A0297,1502405,27
159Y1A0298,1502405,37
159Y1A0299,1502405,33
159Y1A02A0,1502405,12
159Y1A02A1,1502405,25
159Y1A02A2,1502405,37
159Y1A02A3,1502405,38
169Y5A0201,1502405,49
169Y5A0202,1502405,41
169Y5A0203,1502405,45
169Y5A0204,1502405,46
169Y5A0205,1502405,38
169Y5A0206,1502405,41
169Y5A0207,1502405,49
169Y5A0208,1502405,43
169Y5A0209,1502405,40
169Y5A0210,1502405,38
169Y5A0211,1502405,38
169Y5A0212,1502405,37
169Y5A0213,1502405,47
169Y5A0214,1502405,49
169Y5A0215,1502405,49
169Y5A0216,1502405,28
169Y5A0217,1502405,38
169Y5A0218,1502405,45
169Y5A0219,1502405,8
169Y5A0221,1502405,49
169Y5A0222,1502405,38
169Y5A0223,1502405,34
169Y5A0224,1502405,46
169Y5A0225,1502405,29
169Y5A0226,1502405,43
169Y5A0227,1502405,34
169Y5A0228,1502405,25
169Y5A0229,1502405,38
169Y5A0230,1502405,43
149Y1A0208,1502406,11
159Y1A0201,1502406,54
159Y1A0202,1502406,44
159Y1A0203,1502406,20
159Y1A0204,1502406,38
159Y1A0205,1502406,39
159Y1A0206,1502406,33
159Y1A0207,1502406,41
159Y1A0208,1502406,17
159Y1A0209,1502406,19
159Y1A0210,1502406,55
159Y1A0211,1502406,32
159Y1A0212,1502406,28
159Y1A0213,1502406,27
159Y1A0214,1502406,44
159Y1A0215,1502406,17
159Y1A0216,1502406,35
159Y1A0217,1502406,29
159Y1A0218,1502406,31
159Y1A0220,1502406,15
159Y1A0221,1502406,53
159Y1A0222,1502406,53
159Y1A0223,1502406,46
159Y1A0224,1502406,58
159Y1A0225,1502406,52
159Y1A0226,1502406,41
159Y1A0227,1502406,20
159Y1A0228,1502406,56
159Y1A0229,1502406,48
159Y1A0230,1502406,16
159Y1A0231,1502406,32
159Y1A0232,1502406,37
159Y1A0233,1502406,36
159Y1A0234,1502406,4
159Y1A0235,1502406,36
159Y1A0236,1502406,34
159Y1A0237,1502406,34
159Y1A0238,1502406,39
159Y1A0239,1502406,30
159Y1A0240,1502406,35
159Y1A0242,1502406,25
159Y1A0243,1502406,41
159Y1A0244,1502406,31
159Y1A0245,1502406,19
159Y1A0246,1502406,41
159Y1A0247,1502406,57
159Y1A0248,1502406,41
159Y1A0249,1502406,38
159Y1A0250,1502406,45
159Y1A0251,1502406,34
159Y1A0252,1502406,39
159Y1A0253,1502406,50
159Y1A0254,1502406,65
159Y1A0255,1502406,36
159Y1A0256,1502406,10
159Y1A0257,1502406,15
159Y1A0258,1502406,27
159Y1A0259,1502406,31
159Y1A0260,1502406,58
159Y1A0261,1502406,2
159Y1A0262,1502406,35
159Y1A0263,1502406,43
159Y1A0264,1502406,15
159Y1A0266,1502406,28
159Y1A0267,1502406,29
159Y1A0268,1502406,45
159Y1A0269,1502406,48
159Y1A0270,1502406,28
159Y1A0271,1502406,29
159Y1A0272,1502406,32
159Y1A0273,1502406,37
159Y1A0274,1502406,53
159Y1A0275,1502406,25
159Y1A0276,1502406,36
159Y1A0277,1502406,48
159Y1A0278,1502406,30
159Y1A0279,1502406,27
159Y1A0280,1502406,26
159Y1A0281,1502406,33
159Y1A0282,1502406,40
159Y1A0283,1502406,31
159Y1A0284,1502406,15
159Y1A0285,1502406,11
159Y1A0286,1502406,26
159Y1A0287,1502406,45
159Y1A0288,1502406,31
159Y1A0289,1502406,33
159Y1A0290,1502406,63
159Y1A0291,1502406,49
159Y1A0292,1502406,27
159Y1A0293,1502406,43
159Y1A0294,1502406,30
159Y1A0295,1502406,10
159Y1A0296,1502406,57
159Y1A0297,1502406,30
159Y1A0298,1502406,35
159Y1A0299,1502406,47
159Y1A02A0,1502406,34
159Y1A02A1,1502406,27
159Y1A02A2,1502406,25
159Y1A02A3,1502406,37
169Y5A0201,1502406,39
169Y5A0202,1502406,40
169Y5A0203,1502406,30
169Y5A0204,1502406,43
169Y5A0205,1502406,28
169Y5A0206,1502406,35
169Y5A0207,1502406,53
169Y5A0208,1502406,44
169Y5A0209,1502406,42
169Y5A0210,1502406,35
169Y5A0211,1502406,34
169Y5A0212,1502406,47
169Y5A0213,1502406,51
169Y5A0214,1502406,46
169Y5A0215,1502406,45
169Y5A0216,1502406,19
169Y5A0217,1502406,30
169Y5A0218,1502406,29
169Y5A0219,1502406,14
169Y5A0221,1502406,48
169Y5A0222,1502406,46
169Y5A0223,1502406,32
169Y5A0224,1502406,43
169Y5A0225,1502406,25
169Y5A0226,1502406,34
169Y5A0227,1502406,39
169Y5A0228,1502406,31
169Y5A0229,1502406,29
169Y5A0230,1502406,44
149Y1A0208,1514407,29
159Y1A0201,1514407,47
159Y1A0202,1514407,24
159Y1A0203,1514407,12
159Y1A0204,1514407,43
159Y1A0205,1514407,43
159Y1A0206,1514407,45
159Y1A0207,1514407,38
159Y1A0208,1514407,29
159Y1A0209,1514407,22
159Y1A0210,1514407,34
159Y1A0211,1514407,30
159Y1A0212,1514407,25
159Y1A0213,1514407,42
159Y1A0214,1514407,34
159Y1A0215,1514407,43
159Y1A0216,1514407,44
159Y1A0217,1514407,16
159Y1A0218,1514407,41
159Y1A0220,1514407,25
159Y1A0221,1514407,43
159Y1A0222,1514407,39
159Y1A0223,1514407,26
159Y1A0224,1514407,48
159Y1A0225,1514407,47
159Y1A0226,1514407,46
159Y1A0227,1514407,45
159Y1A0228,1514407,37
159Y1A0229,1514407,41
159Y1A0230,1514407,27
159Y1A0231,1514407,31
159Y1A0232,1514407,26
159Y1A0233,1514407,28
159Y1A0234,1514407,-1
159Y1A0235,1514407,42
159Y1A0236,1514407,31
159Y1A0237,1514407,39
159Y1A0238,1514407,25
159Y1A0239,1514407,44
159Y1A0240,1514407,32
159Y1A0242,1514407,37
159Y1A0243,1514407,46
159Y1A0244,1514407,38
159Y1A0245,1514407,40
159Y1A0246,1514407,29
159Y1A0247,1514407,40
159Y1A0248,1514407,40
159Y1A0249,1514407,42
159Y1A0250,1514407,43
159Y1A0251,1514407,40
159Y1A0252,1514407,43
159Y1A0253,1514407,25
159Y1A0254,1514407,47
159Y1A0255,1514407,48
159Y1A0256,1514407,13
159Y1A0257,1514407,15
159Y1A0258,1514407,34
159Y1A0259,1514407,41
159Y1A0260,1514407,48
159Y1A0261,1514407,20
159Y1A0262,1514407,43
159Y1A0263,1514407,44
159Y1A0264,1514407,4
159Y1A0266,1514407,43
159Y1A0267,1514407,43
159Y1A0268,1514407,40
159Y1A0269,1514407,39
159Y1A0270,1514407,37
159Y1A0271,1514407,43
159Y1A0272,1514407,37
159Y1A0273,1514407,45
159Y1A0274,1514407,47
159Y1A0275,1514407,44
159Y1A0276,1514407,47
159Y1A0277,1514407,48
159Y1A0278,1514407,45
159Y1A0279,1514407,39
159Y1A0280,1514407,44
159Y1A0281,1514407,40
159Y1A0282,1514407,38
159Y1A0283,1514407,39
159Y1A0284,1514407,42
159Y1A0285,1514407,42
159Y1A0286,1514407,39
159Y1A0287,1514407,42
159Y1A0288,1514407,41
159Y1A0289,1514407,44
159Y1A0290,1514407,42
159Y1A0291,1514407,47
159Y1A0292,1514407,44
159Y1A0293,1514407,47
159Y1A0294,1514407,46
159Y1A0295,1514407,43
159Y1A0296,1514407,49
159Y1A0297,1514407,46
159Y1A0298,1514407,46
159Y1A0299,1514407,49
159Y1A02A0,1514407,40
159Y1A02A1,1514407,43
159Y1A02A2,1514407,42
159Y1A02A3,1514407,42
169Y5A0201,1514407,46
169Y5A0202,1514407,47
169Y5A0203,1514407,46
169Y5A0204,1514407,46
169Y5A0205,1514407,44
169Y5A0206,1514407,44
169Y5A0207,1514407,48
169Y5A0208,1514407,49
169Y5A0209,1514407,48
169Y5A0210,1514407,44
169Y5A0211,1514407,45
169Y5A0212,1514407,48
169Y5A0213,1514407,47
169Y5A0214,1514407,48
169Y5A0215,1514407,47
169Y5A0216,1514407,44
169Y5A0217,1514407,43
169Y5A0218,1514407,48
169Y5A0219,1514407,44
169Y5A0221,1514407,46
169Y5A0222,1514407,44
169Y5A0223,1514407,45
169Y5A0224,1514407,45
169Y5A0225,1514407,43
169Y5A0226,1514407,45
169Y5A0227,1514407,42
169Y5A0228,1514407,41
169Y5A0229,1514407,43
169Y5A0230,1514407,43
149Y1A0208,1502408,22
159Y1A0201,1502408,42
159Y1A0202,1502408,38
159Y1A0203,1502408,23
159Y1A0204,1502408,41
159Y1A0205,1502408,32
159Y1A0206,1502408,42
159Y1A0207,1502408,35
159Y1A0208,1502408,8
159Y1A0209,1502408,14
159Y1A0210,1502408,39
159Y1A0211,1502408,22
159Y1A0212,1502408,36
159Y1A0213,1502408,42
159Y1A0214,1502408,32
159Y1A0215,1502408,29
159Y1A0216,1502408,35
159Y1A0217,1502408,22
159Y1A0218,1502408,36
159Y1A0220,1502408,23
159Y1A0221,1502408,40
159Y1A0222,1502408,41
159Y1A0223,1502408,39
159Y1A0224,1502408,44
159Y1A0225,1502408,45
159Y1A0226,1502408,44
159Y1A0227,1502408,46
159Y1A0228,1502408,40
159Y1A0229,1502408,39
159Y1A0230,1502408,27
159Y1A0231,1502408,25
159Y1A0232,1502408,37
159Y1A0233,1502408,22
159Y1A0234,1502408,-1
159Y1A0235,1502408,32
159Y1A0236,1502408,27
159Y1A0237,1502408,38
159Y1A0238,1502408,39
159Y1A0239,1502408,33
159Y1A0240,1502408,35
159Y1A0242,1502408,27
159Y1A0243,1502408,37
159Y1A0244,1502408,34
159Y1A0245,1502408,26
159Y1A0246,1502408,23
159Y1A0247,1502408,37
159Y1A0248,1502408,44
159Y1A0249,1502408,42
159Y1A0250,1502408,39
159Y1A0251,1502408,41
159Y1A0252,1502408,37
159Y1A0253,1502408,38
159Y1A0254,1502408,36
159Y1A0255,1502408,40
159Y1A0256,1502408,22
159Y1A0257,1502408,27
159Y1A0258,1502408,38
159Y1A0259,1502408,42
159Y1A0260,1502408,38
159Y1A0261,1502408,12
159Y1A0262,1502408,30
159Y1A0263,1502408,32
159Y1A0264,1502408,12
159Y1A0266,1502408,27
159Y1A0267,1502408,29
159Y1A0268,1502408,42
159Y1A0269,1502408,45
159Y1A0270,1502408,40
159Y1A0271,1502408,35
159Y1A0272,1502408,38
159Y1A0273,1502408,40
159Y1A0274,1502408,44
159Y1A0275,1502408,30
159Y1A0276,1502408,46
159Y1A0277,1502408,47
159Y1A0278,1502408,40
159Y1A0279,1502408,30
159Y1A0280,1502408,29
159Y1A0281,1502408,44
159Y1A0282,1502408,32
159Y1A0283,1502408,40
159Y1A0284,1502408,32
159Y1A0285,1502408,35
159Y1A0286,1502408,38
159Y1A0287,1502408,40
159Y1A0288,1502408,36
159Y1A0289,1502408,38
159Y1A0290,1502408,37
159Y1A0291,1502408,46
159Y1A0292,1502408,38
159Y1A0293,1502408,48
159Y1A0294,1502408,15
159Y1A0295,1502408,34
159Y1A0296,1502408,45
159Y1A0297,1502408,38
159Y1A0298,1502408,48
159Y1A0299,1502408,46
159Y1A02A0,1502408,40
159Y1A02A1,1502408,42
159Y1A02A2,1502408,38
159Y1A02A3,1502408,48
169Y5A0201,1502408,46
169Y5A0202,1502408,47
169Y5A0203,1502408,49
169Y5A0204,1502408,48
169Y5A0205,1502408,44
169Y5A0206,1502408,43
169Y5A0207,1502408,49
169Y5A0208,1502408,47
169Y5A0209,1502408,47
169Y5A0210,1502408,41
169Y5A0211,1502408,45
169Y5A0212,1502408,43
169Y5A0213,1502408,49
169Y5A0214,1502408,49
169Y5A0215,1502408,45
169Y5A0216,1502408,48
169Y5A0217,1502408,48
169Y5A0218,1502408,40
169Y5A0219,1502408,43
169Y5A0221,1502408,44
169Y5A0222,1502408,38
169Y5A0223,1502408,42
169Y5A0224,1502408,42
169Y5A0225,1502408,40
169Y5A0226,1502408,48
169Y5A0227,1502408,40
169Y5A0228,1502408,40
169Y5A0229,1502408,42
169Y5A0230,1502408,45
149Y1A0321,1521401,25
149Y1A03B9,1521401,38
149Y1A03C2,1521401,16
149Y1A03D0,1521401,36
149Y1A03D4,1521401,-1
159Y1A0301,1521401,70
159Y1A0302,1521401,34
159Y1A0303,1521401,42
159Y1A0304,1521401,56
159Y1A0305,1521401,63
159Y1A0306,1521401,51
159Y1A0307,1521401,58
159Y1A0308,1521401,67
159Y1A0309,1521401,70
159Y1A0310,1521401,45
159Y1A0311,1521401,64
159Y1A0312,1521401,-1
159Y1A0314,1521401,67
159Y1A0315,1521401,57
159Y1A0316,1521401,40
159Y1A0317,1521401,55
159Y1A0318,1521401,37
159Y1A0319,1521401,52
159Y1A0320,1521401,44
159Y1A0321,1521401,57
159Y1A0322,1521401,38
159Y1A0323,1521401,55
159Y1A0324,1521401,48
159Y1A0325,1521401,56
159Y1A0326,1521401,49
159Y1A0327,1521401,49
159Y1A0328,1521401,61
159Y1A0329,1521401,53
159Y1A0330,1521401,52
159Y1A0331,1521401,50
159Y1A0333,1521401,70
159Y1A0334,1521401,70
159Y1A0335,1521401,65
159Y1A0336,1521401,60
159Y1A0337,1521401,63
159Y1A0338,1521401,66
159Y1A0339,1521401,60
159Y1A0340,1521401,55
159Y1A0341,1521401,55
159Y1A0342,1521401,58
159Y1A0343,1521401,55
159Y1A0344,1521401,67
159Y1A0345,1521401,63
159Y1A0346,1521401,61
159Y1A0347,1521401,55
159Y1A0348,1521401,62
159Y1A0349,1521401,60
159Y1A0350,1521401,40
159Y1A0351,1521401,70
159Y1A0352,1521401,65
159Y1A0353,1521401,66
159Y1A0354,1521401,64
159Y1A0355,1521401,54
159Y1A0356,1521401,53
159Y1A0357,1521401,59
159Y1A0358,1521401,56
159Y1A0359,1521401,65
159Y1A0360,1521401,61
159Y1A0361,1521401,45
159Y1A0362,1521401,48
159Y1A0363,1521401,57
159Y1A0364,1521401,49
159Y1A0365,1521401,32
159Y1A0366,1521401,52
159Y1A0367,1521401,38
159Y1A0368,1521401,70
159Y1A0369,1521401,57
159Y1A0370,1521401,54
159Y1A0371,1521401,66
159Y1A0372,1521401,64
159Y1A0373,1521401,47
159Y1A0374,1521401,46
159Y1A0375,1521401,66
159Y1A0376,1521401,68
159Y1A0377,1521401,33
159Y1A0378,1521401,42
159Y1A0379,1521401,54
159Y1A0380,1521401,-1
159Y1A0381,1521401,58
159Y1A0382,1521401,32
159Y1A0383,1521401,43
159Y1A0384,1521401,62
159Y1A0385,1521401,43
159Y1A0386,1521401,59
159Y1A0387,1521401,32
159Y1A0388,1521401,56
159Y1A0389,1521401,67
159Y1A0390,1521401,-1
159Y1A0391,1521401,39
159Y1A0392,1521401,62
159Y1A0393,1521401,53
159Y1A0394,1521401,57
159Y1A0395,1521401,43
159Y1A0398,1521401,66
159Y1A0399,1521401,58
159Y1A03A1,1521401,29
159Y1A03A2,1521401,47
159Y1A03A3,1521401,65
159Y1A03A4,1521401,49
159Y1A03A5,1521401,41
159Y1A03A6,1521401,40
159Y1A03A7,1521401,53
159Y1A03A8,1521401,41
159Y1A03B2,1521401,42
159Y1A03B3,1521401,55
159Y1A03B4,1521401,39
159Y1A03B5,1521401,30
159Y1A03B7,1521401,46
159Y1A03B8,1521401,36
159Y1A03B9,1521401,37
159Y1A03C0,1521401,37
159Y1A03C3,1521401,56
159Y1A03C4,1521401,61
159Y1A03C5,1521401,70
159Y1A03C6,1521401,40
159Y1A03C7,1521401,51
159Y1A03C8,1521401,57
159Y1A03C9,1521401,52
159Y1A03D0,1521401,68
159Y1A03D1,1521401,63
159Y1A03D2,1521401,10
159Y1A03D3,1521401,51
159Y1A03D4,1521401,48
159Y1A03D5,1521401,-1
159Y1A03D6,1521401,44
159Y1A03D7,1521401,35
159Y1A03D8,1521401,35
159Y1A03D9,1521401,42
159Y1A03E0,1521401,53
159Y1A03E1,1521401,48
