HTNO,SUBCODE,EM
159Y1A0210,1511302,39
159Y1A0211,1511302,12
159Y1A0212,1511302,13
159Y1A0213,1511302,29
159Y1A0214,1511302,43
159Y1A0215,1511302,14
159Y1A0216,1511302,16
159Y1A0217,1511302,6
159Y1A0218,1511302,9
159Y1A0220,1511302,10
159Y1A0221,1511302,7
159Y1A0222,1511302,25
159Y1A0223,1511302,24
159Y1A0224,1511302,53
159Y1A0225,1511302,27
159Y1A0226,1511302,34
159Y1A0227,1511302,30
159Y1A0228,1511302,24
159Y1A0229,1511302,27
159Y1A0230,1511302,4
159Y1A0231,1511302,13
159Y1A0232,1511302,29
159Y1A0233,1511302,12
159Y1A0234,1511302,4
159Y1A0235,1511302,14
159Y1A0236,1511302,13
159Y1A0237,1511302,10
159Y1A0238,1511302,13
159Y1A0239,1511302,13
159Y1A0240,1511302,16
159Y1A0242,1511302,9
159Y1A0243,1511302,24
159Y1A0244,1511302,34
159Y1A0245,1511302,6
159Y1A0246,1511302,19
159Y1A0247,1511302,33
159Y1A0248,1511302,17
159Y1A0249,1511302,19
159Y1A0250,1511302,13
159Y1A0251,1511302,31
159Y1A0252,1511302,31
159Y1A0253,1511302,37
159Y1A0254,1511302,43
159Y1A0255,1511302,41
159Y1A0256,1511302,6
159Y1A0257,1511302,2
159Y1A0258,1511302,12
159Y1A0259,1511302,31
159Y1A0260,1511302,57
159Y1A0261,1511302,11
159Y1A0262,1511302,-1
159Y1A0263,1511302,24
159Y1A0264,1511302,14
159Y1A0266,1511302,27
159Y1A0267,1511302,24
159Y1A0268,1511302,37
159Y1A0269,1511302,34
159Y1A0270,1511302,24
159Y1A0271,1511302,47
159Y1A0272,1511302,24
159Y1A0273,1511302,29
159Y1A0274,1511302,51
159Y1A0275,1511302,28
159Y1A0276,1511302,49
159Y1A0277,1511302,54
159Y1A0278,1511302,19
159Y1A0279,1511302,12
159Y1A0280,1511302,16
159Y1A0281,1511302,24
159Y1A0282,1511302,33
159Y1A0283,1511302,25
159Y1A0284,1511302,18
159Y1A0285,1511302,7
159Y1A0286,1511302,25
159Y1A0287,1511302,44
159Y1A0288,1511302,37
159Y1A0289,1511302,43
159Y1A0290,1511302,51
159Y1A0291,1511302,25
159Y1A0292,1511302,28
159Y1A0293,1511302,33
159Y1A0294,1511302,17
159Y1A0295,1511302,2
159Y1A0296,1511302,46
159Y1A0297,1511302,16
159Y1A0298,1511302,13
159Y1A0299,1511302,31
159Y1A02A0,1511302,25
159Y1A02A1,1511302,12
159Y1A02A2,1511302,-1
159Y1A02A3,1511302,32
169Y5A0201,1511302,43
169Y5A0202,1511302,19
169Y5A0203,1511302,30
169Y5A0204,1511302,40
169Y5A0205,1511302,24
169Y5A0206,1511302,32
169Y5A0207,1511302,30
169Y5A0208,1511302,40
169Y5A0209,1511302,37
169Y5A0210,1511302,33
169Y5A0211,1511302,34
169Y5A0212,1511302,25
169Y5A0213,1511302,35
169Y5A0214,1511302,39
169Y5A0215,1511302,45
169Y5A0216,1511302,25
169Y5A0217,1511302,16
169Y5A0218,1511302,18
169Y5A0219,1511302,12
169Y5A0221,1511302,34
169Y5A0222,1511302,15
169Y5A0223,1511302,24
169Y5A0224,1511302,24
169Y5A0225,1511302,11
169Y5A0226,1511302,28
169Y5A0227,1511302,10
169Y5A0228,1511302,13
169Y5A0229,1511302,24
169Y5A0230,1511302,15
149Y1A0208,1504303,9
159Y1A0201,1504303,36
159Y1A0202,1504303,33
159Y1A0203,1504303,15
159Y1A0204,1504303,32
159Y1A0205,1504303,17
159Y1A0206,1504303,26
159Y1A0207,1504303,25
159Y1A0208,1504303,17
159Y1A0209,1504303,4
159Y1A0210,1504303,30
159Y1A0211,1504303,29
159Y1A0212,1504303,25
159Y1A0213,1504303,16
159Y1A0214,1504303,40
159Y1A0215,1504303,19
159Y1A0216,1504303,18
159Y1A0217,1504303,10
159Y1A0218,1504303,25
159Y1A0220,1504303,18
159Y1A0221,1504303,18
159Y1A0222,1504303,34
159Y1A0223,1504303,20
159Y1A0224,1504303,48
159Y1A0225,1504303,40
159Y1A0226,1504303,40
159Y1A0227,1504303,25
159Y1A0228,1504303,31
159Y1A0229,1504303,28
159Y1A0230,1504303,8
159Y1A0231,1504303,31
159Y1A0232,1504303,36
159Y1A0233,1504303,21
159Y1A0234,1504303,0
159Y1A0235,1504303,25
159Y1A0236,1504303,25
159Y1A0237,1504303,16
159Y1A0238,1504303,18
159Y1A0239,1504303,25
159Y1A0240,1504303,25
159Y1A0242,1504303,14
159Y1A0243,1504303,27
159Y1A0244,1504303,47
159Y1A0245,1504303,25
159Y1A0246,1504303,26
159Y1A0247,1504303,37
159Y1A0248,1504303,19
159Y1A0249,1504303,22
159Y1A0250,1504303,34
159Y1A0251,1504303,23
159Y1A0252,1504303,30
159Y1A0253,1504303,33
159Y1A0254,1504303,54
159Y1A0255,1504303,36
159Y1A0256,1504303,4
159Y1A0257,1504303,14
159Y1A0258,1504303,16
159Y1A0259,1504303,34
159Y1A0260,1504303,39
159Y1A0261,1504303,8
159Y1A0262,1504303,-1
159Y1A0263,1504303,27
159Y1A0264,1504303,8
159Y1A0266,1504303,25
159Y1A0267,1504303,25
159Y1A0268,1504303,36
159Y1A0269,1504303,28
159Y1A0270,1504303,21
159Y1A0271,1504303,42
159Y1A0272,1504303,9
159Y1A0273,1504303,27
159Y1A0274,1504303,50
159Y1A0275,1504303,16
159Y1A0276,1504303,30
159Y1A0277,1504303,17
159Y1A0278,1504303,14
159Y1A0279,1504303,12
159Y1A0280,1504303,6
159Y1A0281,1504303,25
159Y1A0282,1504303,25
159Y1A0283,1504303,25
159Y1A0284,1504303,13
159Y1A0285,1504303,10
159Y1A0286,1504303,19
159Y1A0287,1504303,35
159Y1A0288,1504303,30
159Y1A0289,1504303,19
159Y1A0290,1504303,30
159Y1A0291,1504303,34
159Y1A0292,1504303,11
159Y1A0293,1504303,53
159Y1A0294,1504303,19
159Y1A0295,1504303,6
159Y1A0296,1504303,42
159Y1A0297,1504303,27
159Y1A0298,1504303,27
159Y1A0299,1504303,28
159Y1A02A0,1504303,15
159Y1A02A1,1504303,19
159Y1A02A2,1504303,-1
159Y1A02A3,1504303,30
169Y5A0201,1504303,28
169Y5A0202,1504303,30
169Y5A0203,1504303,27
169Y5A0204,1504303,37
169Y5A0205,1504303,26
169Y5A0206,1504303,26
169Y5A0207,1504303,48
169Y5A0208,1504303,35
169Y5A0209,1504303,30
169Y5A0210,1504303,29
169Y5A0211,1504303,25
169Y5A0212,1504303,35
169Y5A0213,1504303,48
169Y5A0214,1504303,50
169Y5A0215,1504303,48
169Y5A0216,1504303,26
169Y5A0217,1504303,26
169Y5A0218,1504303,21
169Y5A0219,1504303,27
169Y5A0221,1504303,40
169Y5A0222,1504303,29
169Y5A0223,1504303,30
169Y5A0224,1504303,41
169Y5A0225,1504303,18
169Y5A0226,1504303,44
169Y5A0227,1504303,20
169Y5A0228,1504303,33
169Y5A0229,1504303,26
169Y5A0230,1504303,34
149Y1A0208,1502304,20
159Y1A0201,1502304,42
159Y1A0202,1502304,48
159Y1A0203,1502304,12
159Y1A0204,1502304,46
159Y1A0205,1502304,14
159Y1A0206,1502304,14
159Y1A0207,1502304,18
159Y1A0208,1502304,28
159Y1A0209,1502304,10
159Y1A0210,1502304,42
159Y1A0211,1502304,30
159Y1A0212,1502304,17
159Y1A0213,1502304,36
159Y1A0214,1502304,48
159Y1A0215,1502304,14
159Y1A0216,1502304,40
159Y1A0217,1502304,10
159Y1A0218,1502304,32
159Y1A0220,1502304,12
159Y1A0221,1502304,36
159Y1A0222,1502304,48
159Y1A0223,1502304,40
159Y1A0224,1502304,52
159Y1A0225,1502304,50
159Y1A0226,1502304,50
159Y1A0227,1502304,25
159Y1A0228,1502304,36
159Y1A0229,1502304,46
159Y1A0230,1502304,14
159Y1A0231,1502304,32
159Y1A0232,1502304,40
159Y1A0233,1502304,38
159Y1A0234,1502304,4
159Y1A0235,1502304,30
159Y1A0236,1502304,26
159Y1A0237,1502304,25
159Y1A0238,1502304,36
159Y1A0239,1502304,28
159Y1A0240,1502304,27
159Y1A0242,1502304,25
159Y1A0243,1502304,42
159Y1A0244,1502304,49
159Y1A0245,1502304,12
159Y1A0246,1502304,26
159Y1A0247,1502304,54
159Y1A0248,1502304,38
159Y1A0249,1502304,30
159Y1A0250,1502304,40
159Y1A0251,1502304,32
159Y1A0252,1502304,40
159Y1A0253,1502304,36
159Y1A0254,1502304,52
159Y1A0255,1502304,42
159Y1A0256,1502304,4
159Y1A0257,1502304,8
159Y1A0258,1502304,36
159Y1A0259,1502304,50
159Y1A0260,1502304,46
159Y1A0261,1502304,16
159Y1A0262,1502304,30
159Y1A0263,1502304,44
159Y1A0264,1502304,30
159Y1A0266,1502304,46
159Y1A0267,1502304,44
159Y1A0268,1502304,26
159Y1A0269,1502304,34
159Y1A0270,1502304,36
159Y1A0271,1502304,34
159Y1A0272,1502304,16
159Y1A0273,1502304,36
159Y1A0274,1502304,54
159Y1A0275,1502304,28
159Y1A0276,1502304,46
159Y1A0277,1502304,38
159Y1A0278,1502304,32
159Y1A0279,1502304,26
159Y1A0280,1502304,10
159Y1A0281,1502304,26
159Y1A0282,1502304,46
159Y1A0283,1502304,32
159Y1A0284,1502304,16
159Y1A0285,1502304,14
159Y1A0286,1502304,16
159Y1A0287,1502304,36
159Y1A0288,1502304,42
159Y1A0289,1502304,40
159Y1A0290,1502304,52
159Y1A0291,1502304,46
159Y1A0292,1502304,36
159Y1A0293,1502304,54
159Y1A0294,1502304,44
159Y1A0295,1502304,16
159Y1A0296,1502304,42
159Y1A0297,1502304,26
159Y1A0298,1502304,30
159Y1A0299,1502304,38
159Y1A02A0,1502304,46
159Y1A02A1,1502304,20
159Y1A02A2,1502304,34
159Y1A02A3,1502304,40
169Y5A0201,1502304,46
169Y5A0202,1502304,42
169Y5A0203,1502304,32
169Y5A0204,1502304,52
169Y5A0205,1502304,34
169Y5A0206,1502304,32
169Y5A0207,1502304,38
169Y5A0208,1502304,42
169Y5A0209,1502304,34
169Y5A0210,1502304,42
169Y5A0211,1502304,46
169Y5A0212,1502304,46
169Y5A0213,1502304,48
169Y5A0214,1502304,44
169Y5A0215,1502304,44
169Y5A0216,1502304,28
169Y5A0217,1502304,32
169Y5A0218,1502304,34
169Y5A0219,1502304,26
169Y5A0221,1502304,44
169Y5A0222,1502304,38
169Y5A0223,1502304,30
169Y5A0224,1502304,32
169Y5A0225,1502304,14
169Y5A0226,1502304,48
169Y5A0227,1502304,40
169Y5A0228,1502304,30
169Y5A0229,1502304,18
169Y5A0230,1502304,44
149Y1A0208,1502305,16
159Y1A0201,1502305,40
159Y1A0202,1502305,44
159Y1A0203,1502305,29
159Y1A0204,1502305,30
159Y1A0205,1502305,25
159Y1A0206,1502305,25
159Y1A0207,1502305,36
159Y1A0208,1502305,10
159Y1A0209,1502305,19
159Y1A0210,1502305,36
159Y1A0211,1502305,25
159Y1A0212,1502305,13
159Y1A0213,1502305,18
159Y1A0214,1502305,39
159Y1A0215,1502305,19
159Y1A0216,1502305,44
159Y1A0217,1502305,32
159Y1A0218,1502305,25
159Y1A0220,1502305,27
159Y1A0221,1502305,34
159Y1A0222,1502305,37
159Y1A0223,1502305,28
159Y1A0224,1502305,43
159Y1A0225,1502305,38
159Y1A0226,1502305,38
159Y1A0227,1502305,26
159Y1A0228,1502305,33
159Y1A0229,1502305,25
159Y1A0230,1502305,17
159Y1A0231,1502305,25
159Y1A0232,1502305,43
159Y1A0233,1502305,43
159Y1A0234,1502305,8
159Y1A0235,1502305,26
159Y1A0236,1502305,25
159Y1A0237,1502305,26
159Y1A0238,1502305,25
159Y1A0239,1502305,37
159Y1A0240,1502305,27
159Y1A0242,1502305,28
159Y1A0243,1502305,33
159Y1A0244,1502305,38
159Y1A0245,1502305,13
159Y1A0246,1502305,25
159Y1A0247,1502305,47
159Y1A0248,1502305,39
159Y1A0249,1502305,12
159Y1A0250,1502305,19
159Y1A0251,1502305,25
159Y1A0252,1502305,29
159Y1A0253,1502305,39
159Y1A0254,1502305,50
159Y1A0255,1502305,43
159Y1A0256,1502305,12
159Y1A0257,1502305,5
159Y1A0258,1502305,18
159Y1A0259,1502305,25
159Y1A0260,1502305,41
159Y1A0261,1502305,11
159Y1A0262,1502305,26
159Y1A0263,1502305,46
159Y1A0264,1502305,44
159Y1A0266,1502305,35
159Y1A0267,1502305,34
159Y1A0268,1502305,26
159Y1A0269,1502305,33
159Y1A0270,1502305,30
159Y1A0271,1502305,33
159Y1A0272,1502305,25
159Y1A0273,1502305,33
159Y1A0274,1502305,48
159Y1A0275,1502305,28
159Y1A0276,1502305,42
159Y1A0277,1502305,42
159Y1A0278,1502305,32
159Y1A0279,1502305,25
159Y1A0280,1502305,25
159Y1A0281,1502305,37
159Y1A0282,1502305,26
159Y1A0283,1502305,25
159Y1A0284,1502305,25
159Y1A0285,1502305,17
159Y1A0286,1502305,20
159Y1A0287,1502305,40
159Y1A0288,1502305,31
159Y1A0289,1502305,33
159Y1A0290,1502305,47
159Y1A0291,1502305,20
159Y1A0292,1502305,15
159Y1A0293,1502305,53
159Y1A0294,1502305,25
159Y1A0295,1502305,7
159Y1A0296,1502305,37
159Y1A0297,1502305,37
159Y1A0298,1502305,30
159Y1A0299,1502305,50
159Y1A02A0,1502305,41
159Y1A02A1,1502305,17
159Y1A02A2,1502305,32
159Y1A02A3,1502305,26
169Y5A0201,1502305,33
169Y5A0202,1502305,26
169Y5A0203,1502305,25
169Y5A0204,1502305,42
169Y5A0205,1502305,33
169Y5A0206,1502305,26
169Y5A0207,1502305,36
169Y5A0208,1502305,29
169Y5A0209,1502305,33
169Y5A0210,1502305,29
169Y5A0211,1502305,31
169Y5A0212,1502305,26
169Y5A0213,1502305,35
169Y5A0214,1502305,46
169Y5A0215,1502305,31
169Y5A0216,1502305,25
169Y5A0217,1502305,30
169Y5A0218,1502305,25
169Y5A0219,1502305,15
169Y5A0221,1502305,34
169Y5A0222,1502305,28
169Y5A0223,1502305,25
169Y5A0224,1502305,25
169Y5A0225,1502305,3
169Y5A0226,1502305,26
169Y5A0227,1502305,27
169Y5A0228,1502305,26
169Y5A0229,1502305,25
169Y5A0230,1502305,28
149Y1A0208,1502306,18
159Y1A0201,1502306,42
159Y1A0202,1502306,47
159Y1A0203,1502306,6
159Y1A0204,1502306,42
159Y1A0205,1502306,35
159Y1A0206,1502306,34
159Y1A0207,1502306,31
159Y1A0208,1502306,15
159Y1A0209,1502306,13
159Y1A0210,1502306,38
159Y1A0211,1502306,35
159Y1A0212,1502306,25
159Y1A0213,1502306,29
159Y1A0214,1502306,49
159Y1A0215,1502306,31
159Y1A0216,1502306,14
159Y1A0217,1502306,7
159Y1A0218,1502306,29
159Y1A0220,1502306,17
159Y1A0221,1502306,31
159Y1A0222,1502306,36
159Y1A0223,1502306,41
159Y1A0224,1502306,53
159Y1A0225,1502306,52
159Y1A0226,1502306,41
159Y1A0227,1502306,28
159Y1A0228,1502306,29
159Y1A0229,1502306,36
159Y1A0230,1502306,15
159Y1A0231,1502306,27
159Y1A0232,1502306,26
159Y1A0233,1502306,25
159Y1A0234,1502306,4
159Y1A0235,1502306,25
159Y1A0236,1502306,25
159Y1A0237,1502306,33
159Y1A0238,1502306,27
159Y1A0239,1502306,31
159Y1A0240,1502306,34
159Y1A0242,1502306,28
159Y1A0243,1502306,42
159Y1A0244,1502306,47
159Y1A0245,1502306,25
159Y1A0246,1502306,25
159Y1A0247,1502306,41
159Y1A0248,1502306,41
159Y1A0249,1502306,39
159Y1A0250,1502306,34
159Y1A0251,1502306,45
159Y1A0252,1502306,45
159Y1A0253,1502306,47
159Y1A0254,1502306,39
159Y1A0255,1502306,28
159Y1A0256,1502306,7
159Y1A0257,1502306,9
159Y1A0258,1502306,28
159Y1A0259,1502306,48
159Y1A0260,1502306,32
159Y1A0261,1502306,13
159Y1A0262,1502306,31
159Y1A0263,1502306,36
159Y1A0264,1502306,7
159Y1A0266,1502306,29
159Y1A0267,1502306,25
159Y1A0268,1502306,25
159Y1A0269,1502306,40
159Y1A0270,1502306,27
159Y1A0271,1502306,36
159Y1A0272,1502306,25
159Y1A0273,1502306,25
159Y1A0274,1502306,55
159Y1A0275,1502306,28
159Y1A0276,1502306,34
159Y1A0277,1502306,25
159Y1A0278,1502306,34
159Y1A0279,1502306,25
159Y1A0280,1502306,7
159Y1A0281,1502306,25
159Y1A0282,1502306,38
159Y1A0283,1502306,32
159Y1A0284,1502306,25
159Y1A0285,1502306,10
159Y1A0286,1502306,34
159Y1A0287,1502306,40
159Y1A0288,1502306,28
159Y1A0289,1502306,28
159Y1A0290,1502306,46
159Y1A0291,1502306,40
159Y1A0292,1502306,30
159Y1A0293,1502306,38
159Y1A0294,1502306,29
159Y1A0295,1502306,6
159Y1A0296,1502306,51
159Y1A0297,1502306,11
159Y1A0298,1502306,25
159Y1A0299,1502306,41
159Y1A02A0,1502306,25
159Y1A02A1,1502306,32
159Y1A02A2,1502306,28
159Y1A02A3,1502306,13
169Y5A0201,1502306,44
169Y5A0202,1502306,31
169Y5A0203,1502306,26
169Y5A0204,1502306,45
169Y5A0205,1502306,30
169Y5A0206,1502306,29
169Y5A0207,1502306,44
169Y5A0208,1502306,35
169Y5A0209,1502306,26
169Y5A0210,1502306,37
169Y5A0211,1502306,33
169Y5A0212,1502306,43
169Y5A0213,1502306,47
169Y5A0214,1502306,35
169Y5A0215,1502306,43
169Y5A0216,1502306,29
169Y5A0217,1502306,29
169Y5A0218,1502306,39
169Y5A0219,1502306,25
169Y5A0221,1502306,42
169Y5A0222,1502306,30
169Y5A0223,1502306,28
169Y5A0224,1502306,35
169Y5A0225,1502306,25
169Y5A0226,1502306,37
169Y5A0227,1502306,25
169Y5A0228,1502306,31
169Y5A0229,1502306,28
169Y5A0230,1502306,32
149Y1A0208,1511307,44
159Y1A0201,1511307,44
159Y1A0202,1511307,42
159Y1A0203,1511307,31
159Y1A0204,1511307,42
159Y1A0205,1511307,33
159Y1A0206,1511307,32
159Y1A0207,1511307,40
159Y1A0208,1511307,33
159Y1A0209,1511307,32
159Y1A0210,1511307,45
159Y1A0211,1511307,37
159Y1A0212,1511307,36
159Y1A0213,1511307,37
159Y1A0214,1511307,43
159Y1A0215,1511307,43
159Y1A0216,1511307,47
159Y1A0217,1511307,34
159Y1A0218,1511307,38
159Y1A0220,1511307,42
159Y1A0221,1511307,45
159Y1A0222,1511307,46
159Y1A0223,1511307,46
159Y1A0224,1511307,48
159Y1A0225,1511307,47
159Y1A0226,1511307,44
159Y1A0227,1511307,41
159Y1A0228,1511307,46
159Y1A0229,1511307,47
159Y1A0230,1511307,33
159Y1A0231,1511307,43
159Y1A0232,1511307,46
159Y1A0233,1511307,43
159Y1A0234,1511307,44
159Y1A0235,1511307,44
159Y1A0236,1511307,40
159Y1A0237,1511307,45
159Y1A0238,1511307,46
159Y1A0239,1511307,43
159Y1A0240,1511307,43
159Y1A0242,1511307,35
159Y1A0243,1511307,45
159Y1A0244,1511307,49
159Y1A0245,1511307,46
159Y1A0246,1511307,42
159Y1A0247,1511307,47
159Y1A0248,1511307,48
159Y1A0249,1511307,45
159Y1A0250,1511307,47
159Y1A0251,1511307,47
159Y1A0252,1511307,45
159Y1A0253,1511307,47
159Y1A0254,1511307,46
159Y1A0255,1511307,43
159Y1A0256,1511307,42
159Y1A0257,1511307,40
159Y1A0258,1511307,43
159Y1A0259,1511307,45
169Y5A0201,1511307,40
169Y5A0202,1511307,44
169Y5A0203,1511307,37
169Y5A0204,1511307,38
169Y5A0205,1511307,43
169Y5A0206,1511307,40
169Y5A0207,1511307,46
159Y1A0260,1511307,47
159Y1A0261,1511307,33
159Y1A0262,1511307,45
159Y1A0263,1511307,45
159Y1A0264,1511307,28
159Y1A0266,1511307,45
159Y1A0267,1511307,47
159Y1A0268,1511307,44
159Y1A0269,1511307,33
159Y1A0270,1511307,42
159Y1A0271,1511307,40
159Y1A0272,1511307,43
159Y1A0273,1511307,38
159Y1A0274,1511307,46
159Y1A0275,1511307,38
159Y1A0276,1511307,46
159Y1A0277,1511307,42
159Y1A0278,1511307,42
159Y1A0279,1511307,38
159Y1A0280,1511307,38
159Y1A0281,1511307,45
159Y1A0282,1511307,43
159Y1A0283,1511307,42
159Y1A0284,1511307,42
159Y1A0285,1511307,37
159Y1A0286,1511307,34
159Y1A0287,1511307,40
159Y1A0288,1511307,44
159Y1A0289,1511307,45
159Y1A0290,1511307,45
159Y1A0291,1511307,44
159Y1A0292,1511307,40
159Y1A0293,1511307,46
159Y1A0294,1511307,40
159Y1A0295,1511307,27
159Y1A0296,1511307,48
159Y1A0297,1511307,42
159Y1A0298,1511307,44
159Y1A0299,1511307,46
159Y1A02A0,1511307,45
159Y1A02A1,1511307,40
159Y1A02A2,1511307,35
159Y1A02A3,1511307,43
169Y5A0208,1511307,47
169Y5A0209,1511307,45
169Y5A0210,1511307,42
169Y5A0211,1511307,48
169Y5A0212,1511307,43
169Y5A0213,1511307,47
169Y5A0214,1511307,48
169Y5A0215,1511307,43
169Y5A0216,1511307,40
169Y5A0217,1511307,41
169Y5A0218,1511307,40
169Y5A0219,1511307,43
169Y5A0221,1511307,46
169Y5A0222,1511307,43
169Y5A0223,1511307,41
169Y5A0224,1511307,46
169Y5A0225,1511307,42
169Y5A0226,1511307,45
169Y5A0227,1511307,44
169Y5A0228,1511307,43
169Y5A0229,1511307,41
169Y5A0230,1511307,44
149Y1A0208,1502308,40
159Y1A0201,1502308,49
159Y1A0202,1502308,37
159Y1A0203,1502308,34
159Y1A0204,1502308,37
159Y1A0205,1502308,26
159Y1A0206,1502308,37
159Y1A0207,1502308,45
159Y1A0208,1502308,26
159Y1A0209,1502308,24
159Y1A0210,1502308,43
159Y1A0211,1502308,46
159Y1A0212,1502308,39
159Y1A0213,1502308,41
159Y1A0214,1502308,30
159Y1A0215,1502308,44
159Y1A0216,1502308,38
159Y1A0217,1502308,30
159Y1A0218,1502308,34
159Y1A0220,1502308,24
159Y1A0221,1502308,41
159Y1A0222,1502308,43
159Y1A0223,1502308,34
159Y1A0224,1502308,47
159Y1A0225,1502308,48
159Y1A0226,1502308,47
159Y1A0227,1502308,34
159Y1A0228,1502308,24
159Y1A0229,1502308,45
159Y1A0230,1502308,47
159Y1A0231,1502308,36
159Y1A0232,1502308,24
159Y1A0233,1502308,24
159Y1A0234,1502308,25
159Y1A0235,1502308,36
159Y1A0236,1502308,25
159Y1A0237,1502308,30
159Y1A0238,1502308,36
159Y1A0239,1502308,25
159Y1A0240,1502308,45
159Y1A0242,1502308,43
159Y1A0243,1502308,40
159Y1A0244,1502308,46
159Y1A0245,1502308,35
159Y1A0246,1502308,25
159Y1A0247,1502308,45
159Y1A0248,1502308,44
159Y1A0249,1502308,40
159Y1A0250,1502308,43
159Y1A0251,1502308,49
159Y1A0252,1502308,37
159Y1A0253,1502308,42
159Y1A0254,1502308,40
159Y1A0255,1502308,42
159Y1A0256,1502308,33
159Y1A0257,1502308,26
159Y1A0258,1502308,38
159Y1A0259,1502308,45
169Y5A0201,1502308,48
169Y5A0202,1502308,45
169Y5A0203,1502308,49
169Y5A0204,1502308,48
169Y5A0205,1502308,41
169Y5A0206,1502308,30
169Y5A0207,1502308,48
159Y1A0260,1502308,49
159Y1A0261,1502308,28
159Y1A0262,1502308,40
159Y1A0263,1502308,46
159Y1A0264,1502308,22
159Y1A0266,1502308,43
159Y1A0267,1502308,44
159Y1A0268,1502308,45
159Y1A0269,1502308,41
159Y1A0270,1502308,35
159Y1A0271,1502308,35
159Y1A0272,1502308,44
159Y1A0273,1502308,47
159Y1A0274,1502308,49
159Y1A0275,1502308,30
159Y1A0276,1502308,43
159Y1A0277,1502308,46
159Y1A0278,1502308,38
159Y1A0279,1502308,34
159Y1A0280,1502308,33
159Y1A0281,1502308,35
159Y1A0282,1502308,42
159Y1A0283,1502308,47
159Y1A0284,1502308,41
159Y1A0285,1502308,25
159Y1A0286,1502308,31
159Y1A0287,1502308,40
159Y1A0288,1502308,46
159Y1A0289,1502308,48
159Y1A0290,1502308,42
159Y1A0291,1502308,48
159Y1A0292,1502308,43
159Y1A0293,1502308,33
159Y1A0294,1502308,45
159Y1A0295,1502308,35
159Y1A0296,1502308,49
159Y1A0297,1502308,40
159Y1A0298,1502308,33
159Y1A0299,1502308,42
159Y1A02A0,1502308,27
159Y1A02A1,1502308,46
159Y1A02A2,1502308,40
159Y1A02A3,1502308,46
169Y5A0208,1502308,48
169Y5A0209,1502308,48
169Y5A0210,1502308,41
169Y5A0211,1502308,48
169Y5A0212,1502308,46
169Y5A0213,1502308,48
169Y5A0214,1502308,38
169Y5A0215,1502308,49
169Y5A0216,1502308,30
169Y5A0217,1502308,44
169Y5A0218,1502308,43
169Y5A0219,1502308,29
169Y5A0221,1502308,37
169Y5A0222,1502308,39
169Y5A0223,1502308,44
169Y5A0224,1502308,43
169Y5A0225,1502308,43
169Y5A0226,1502308,44
169Y5A0227,1502308,39
169Y5A0228,1502308,30
169Y5A0229,1502308,44
169Y5A0230,1502308,44
149Y1A03D4,1503301,34
149Y1A0321,1503301,25
149Y1A03B9,1503301,44
149Y1A03C2,1503301,26
149Y1A03D0,1503301,26
159Y1A0301,1503301,51
159Y1A0302,1503301,30
159Y1A0303,1503301,31
159Y1A0304,1503301,35
159Y1A0305,1503301,35
159Y1A0306,1503301,27
159Y1A0307,1503301,35
159Y1A0308,1503301,56
159Y1A0309,1503301,47
159Y1A0310,1503301,27
159Y1A0311,1503301,30
159Y1A0312,1503301,30
159Y1A0314,1503301,55
159Y1A0315,1503301,37
159Y1A0316,1503301,-1
159Y1A0317,1503301,27
159Y1A0318,1503301,41
159Y1A0319,1503301,36
159Y1A0320,1503301,26
159Y1A0321,1503301,32
159Y1A0322,1503301,33
159Y1A0323,1503301,38
159Y1A0324,1503301,26
159Y1A0325,1503301,51
159Y1A0326,1503301,46
159Y1A0327,1503301,26
159Y1A0328,1503301,32
159Y1A0329,1503301,27
159Y1A0330,1503301,29
159Y1A0331,1503301,31
159Y1A0333,1503301,47
159Y1A0334,1503301,38
159Y1A0335,1503301,39
159Y1A0336,1503301,39
159Y1A0337,1503301,27
159Y1A0338,1503301,44
159Y1A0339,1503301,33
159Y1A0340,1503301,27
159Y1A0341,1503301,36
159Y1A0342,1503301,53
159Y1A0343,1503301,37
159Y1A0344,1503301,48
159Y1A0345,1503301,26
159Y1A0346,1503301,28
159Y1A0347,1503301,25
159Y1A0348,1503301,26
159Y1A0349,1503301,42
159Y1A0350,1503301,30
159Y1A0351,1503301,53
159Y1A0352,1503301,41
159Y1A0353,1503301,36
159Y1A0354,1503301,39
159Y1A0355,1503301,27
159Y1A0356,1503301,38
159Y1A0357,1503301,41
159Y1A0358,1503301,33
159Y1A0359,1503301,49
159Y1A0360,1503301,37
159Y1A0361,1503301,36
159Y1A0362,1503301,26
159Y1A0363,1503301,40
159Y1A0364,1503301,37
159Y1A0365,1503301,26
159Y1A0366,1503301,35
159Y1A0367,1503301,40
159Y1A0368,1503301,51
159Y1A0369,1503301,46
159Y1A0370,1503301,35
159Y1A0371,1503301,61
159Y1A0372,1503301,39
159Y1A0373,1503301,29
159Y1A0374,1503301,33
159Y1A0375,1503301,36
159Y1A0376,1503301,44
159Y1A0377,1503301,-1
159Y1A0378,1503301,37
159Y1A0379,1503301,35
159Y1A0380,1503301,14
159Y1A0381,1503301,44
159Y1A0382,1503301,26
159Y1A0383,1503301,27
159Y1A0384,1503301,34
159Y1A0385,1503301,27
159Y1A0386,1503301,40
159Y1A0387,1503301,29
159Y1A0388,1503301,37
159Y1A0389,1503301,43
159Y1A0390,1503301,16
159Y1A0391,1503301,39
159Y1A0392,1503301,44
159Y1A0393,1503301,46
